timestamp,tollID,tagRef,tagHomeID,charge
2022-12-02 11:43,NO24,NAOM13AVSI,NAO,5.4
2022-10-16 11:44,NO10,OO6786GLZ,OO,14.7
2022-10-18 09:52,OO21,OO7MCENYP,OO,2.1
2022-11-10 07:29,OO01,OOTIXF8EJ,OO,2.3
2022-07-21 13:21,OO06,MOPZNP5C9,MO,2.4
2022-08-23 03:16,EG51,KOATNWYN0,KO,0.4
2022-07-20 19:02,OO22,GEU6YFPVS,GE,0.6
2022-08-28 11:37,OO21,MOEBIWCIJ,MO,1.5
2022-07-19 02:19,NAO33,AMX8K5JI1,AM,10.0
2022-10-09 08:16,AM17,GEM9J1PUW,GE,4.2
2022-10-03 07:34,AM15,EGI7990DU,EG,9.0
2022-09-25 13:14,NO02,NOSFAXK9E,NO,3.85
2022-08-23 03:25,NO11,NOACTZMO9,NO,2.35
2022-12-30 22:00,NO31,OO1T73DVY,OO,1.1
2022-11-11 06:21,AM08,OOFDRDIN2,OO,2.0
2022-12-14 15:11,MO09,EGK4S9NA8,EG,6.85
2022-08-11 14:19,NAO28,MOV9GROJ7,MO,6.25
2022-07-02 03:18,EG35,EGE1EWHEX,EG,0.7
2022-08-18 17:34,KO13,OO0F9W4TM,OO,0.8
2022-08-13 06:36,NAO31,EGGNH6HJS,EG,10.0
2022-12-27 15:27,EG68,AMVO8QAMR,AM,1.1
2022-10-01 02:31,OO14,NO9R1X54U,NO,0.7
2022-07-24 22:46,AM30,MO903II43,MO,6.9
2022-09-05 11:49,NO15,MODIBCE7L,MO,8.1
2022-11-09 12:50,KO17,OO74SSA8D,OO,0.8
2022-10-29 11:09,KO02,NAO632FZNC,NAO,2.35
2022-11-12 19:29,OO09,NO8AQOF9C,NO,1.7
2022-08-10 21:54,OO06,KOMXBRM3R,KO,12.4
2022-07-28 15:05,NO03,OO7S07M31,OO,2.25
2022-09-18 23:48,NO08,NO5N062R0,NO,12.55
2022-08-20 02:28,OO04,NO9U32XKB,NO,6.2
2022-09-18 18:22,EG37,OO80YELQZ,OO,4.9
2022-11-12 12:46,NAO36,OORTB6O93,OO,2.5
2022-12-24 03:10,KO14,EGRZJSIUF,EG,0.8
2022-11-25 10:34,EG48,AMI2KG1MP,AM,0.6
2022-07-26 22:43,AM06,MO1Q7Q4Z9,MO,3.6
2022-07-26 13:30,AM05,NOITPYW4B,NO,3.6
2022-10-08 01:56,EG73,NAOWAXQ23S,NAO,1.1
2022-07-01 10:33,EG52,KO566I4K2,KO,1.1
2022-09-14 12:25,OO24,KOQCR1BY4,KO,1.4
2022-10-12 21:09,NAO24,GEJT6HIEG,GE,1.25
2022-07-01 07:40,MO14,NO54L4ZRR,NO,2.05
2022-07-14 16:09,EG71,MOAZJGHYP,MO,0.4
2022-09-16 05:49,MO13,MON8DPTGJ,MO,2.05
2022-12-02 20:29,NAO33,AME9RXHH9,AM,2.5
2022-08-10 18:51,NAO16,MOMBM70XH,MO,2.5
2022-07-09 18:08,OO07,OO7C999PP,OO,4.9
2022-07-26 18:14,NO15,EGSUKR872,EG,1.6
2022-10-17 08:47,AM17,AMP8A9BCZ,AM,1.0
2022-07-15 10:42,NO01,MOAX1POME,MO,2.7
2022-08-10 22:11,EG05,NAO9OJL9EU,NAO,6.0
2022-11-28 12:42,KO15,OOGESZ3A4,OO,0.9
2022-09-16 08:50,EG42,AMTDWN4S9,AM,1.5
2022-07-01 12:32,MO16,GEI4T0805,GE,1.3
2022-09-01 13:48,NO05,AM5AWQ6U4,AM,3.25
2022-09-12 14:21,EG45,OODNQNJDN,OO,0.8
2022-07-29 01:07,EG18,NAOKW3WSZR,NAO,5.3
2022-08-02 01:40,AM13,EGSBTF87A,EG,1.1
2022-09-16 19:08,KO11,NOEMXUMJV,NO,7.0
2022-09-05 00:35,KO06,MOUO8VG6O,MO,4.8
2022-09-10 02:05,OO20,EGTUJLEDV,EG,6.5
2022-11-15 13:29,KO25,GE48HKLDB,GE,0.7
2022-12-30 15:33,EG33,KORG00YY7,KO,2.0
2022-09-10 11:00,AM20,GE8E3QJ4U,GE,1.5
2022-08-17 13:33,NO21,NAONCKKBOT,NAO,2.1
2022-09-02 18:08,KO25,NAO53NH3T8,NAO,1.75
2022-08-10 19:13,NO31,KOUGZINZI,KO,3.9
2022-11-14 16:22,EG43,NAOD85OFP5,NAO,0.2
2022-12-19 00:57,NO24,GE0I6LZ9Z,GE,5.4
2022-10-21 12:02,NAO28,MOZJ7LDO3,MO,1.25
2022-11-12 17:35,EG06,EG0JLGYS9,EG,1.2
2022-08-11 21:12,GE01,MO608E2VW,MO,2.0
2022-07-16 02:29,EG46,OOUJHJCLT,OO,0.2
2022-07-19 08:02,MO03,OO19SQBRR,OO,7.4
2022-09-28 17:23,NO09,GEYDFP9RP,GE,14.7
2022-08-05 01:51,EG27,MOZXBEPP3,MO,4.9
2022-11-04 13:08,EG44,NAOCW1OWOM,NAO,0.8
2022-09-05 15:51,KO19,NAOOWLI1DR,NAO,3.3
2022-09-01 22:50,OO26,MON8WALA7,MO,2.0
2022-07-18 03:34,MO04,GEFDVFQ6J,GE,1.4
2022-08-21 19:43,EG33,GEVLYI4OO,GE,2.0
2022-07-11 08:08,AM14,AM5N93F3E,AM,4.5
2022-09-11 11:36,AM24,EGQVIMH9Z,EG,0.8
2022-08-31 23:07,EG35,NO2TKEBYC,NO,2.5
2022-08-18 02:15,OO08,EGVHCT5BM,EG,1.3
2022-07-25 16:07,NAO03,NAO7GI5XIE,NAO,1.25
2022-11-09 02:23,KO25,EGSNTKAG5,EG,0.5
2022-10-10 08:56,OO12,KOF03LMWJ,KO,3.9
2022-09-08 03:06,EG03,NAO5TSHAEL,NAO,3.0
2022-10-29 16:25,OO01,MOMXDA6OJ,MO,2.3
2022-11-15 20:19,NO03,KOUZU3KVE,KO,8.2
2022-09-19 17:06,KO15,EGOL0QOWQ,EG,0.9
2022-10-27 15:06,OO17,KOZZDYZXE,KO,1.3
2022-08-08 05:07,EG55,NO1V06881,NO,0.6
2022-10-03 20:20,EG57,KO2DQRY3D,KO,2.0
2022-12-07 13:38,NAO28,EGQXUUEWI,EG,1.25
2022-10-09 21:16,NAO35,KOPWOMGPL,KO,1.25
2022-09-21 20:19,EG67,OOCMVQ72G,OO,0.2
2022-10-21 16:59,EG19,NOYQG87PI,NO,3.5
2022-11-10 19:01,KO19,OOFDR2ASC,OO,0.9
2022-08-03 06:22,NAO10,GE4YYLUA2,GE,2.5
2022-09-12 03:07,NO16,GEIOIYG4G,GE,8.1
2022-09-03 13:24,NO18,NOXYL05O2,NO,4.8
2022-11-17 10:37,MO01,KO7ZZF1U2,KO,4.8
2022-11-08 19:46,KO25,NOWLCOAG1,NO,2.5
2022-12-27 18:01,AM19,NO1R2RVZT,NO,7.0
2022-10-17 09:55,OO22,OOSTZ1VPJ,OO,2.1
2022-07-07 08:44,NO05,OOVGLHP8Y,OO,3.25
2022-11-09 00:08,NO09,KO1Z7N3DP,KO,14.7
2022-08-30 08:25,NAO28,NAOJR1KHJW,NAO,2.5
2022-11-21 00:11,EG59,OON3WUBJF,OO,0.8
2022-10-12 15:29,NAO13,AMJQL8X32,AM,1.25
2022-11-03 02:04,EG37,NOZBDJQKF,NO,1.4
2022-07-05 06:41,EG57,EGRBGSFNR,EG,2.8
2022-08-20 08:51,NO26,NAOW60IAWK,NAO,5.4
2022-10-06 21:19,NAO23,NOYFKNOQY,NO,10.0
2022-08-31 20:33,EG45,EGEXC4ZU8,EG,1.1
2022-12-29 19:58,OO02,AMZSJGBD2,AM,1.6
2022-07-20 16:43,NAO04,AMJZR0ZQY,AM,2.5
2022-08-30 12:15,EG45,EGK2M3P8R,EG,1.1
2022-11-19 13:23,EG62,KOT82TGG0,KO,0.4
2022-07-29 10:47,NO15,OOZOG31TW,OO,8.1
2022-12-13 07:42,OO04,KOKZRJKE1,KO,2.4
2022-07-25 19:02,NAO29,MO5AW6VAX,MO,2.5
2022-08-06 13:27,EG63,AM2DQB7BM,AM,0.4
2022-10-29 16:15,OO12,NOI8QM9QM,NO,5.5
2022-07-25 15:57,EG08,OO6N6QJI9,OO,4.5
2022-08-13 08:12,KO14,OOGQC56AP,OO,1.15
2022-08-20 21:44,EG64,OOR8VT6P1,OO,1.8
2022-07-23 18:55,NO12,MO9K32BNX,MO,3.35
2022-08-13 04:10,EG73,AMEMOEH4L,AM,0.2
2022-10-03 10:38,EG42,EG0OG34MY,EG,2.1
2022-10-18 16:37,NO27,NAO2X32IG7,NAO,5.8
2022-08-23 08:32,EG53,EGC5BPG13,EG,0.2
2022-07-18 05:36,EG40,MOA0L18FZ,MO,0.6
2022-07-28 06:52,OO18,KOMRXHZ6H,KO,4.7
2022-10-14 05:50,EG34,AM6TEETAR,AM,5.0
2022-11-14 04:20,OO25,GEZLGMPO2,GE,0.8
2022-09-20 02:52,EG03,MO0NCI4U8,MO,4.2
2022-08-08 09:51,EG27,KO0BUSDZH,KO,4.9
2022-10-07 19:53,OO09,KO6XN7FV3,KO,2.5
2022-11-08 03:58,OO19,NAOVC8NQQ4,NAO,1.8
2022-08-13 12:51,NAO26,NO2JVZ4ZB,NO,10.0
2022-10-21 22:30,EG10,MOSJ6AF6S,MO,0.6
2022-08-28 04:25,NAO25,KOIM6RPJ5,KO,1.25
2022-12-10 01:04,EG22,NON3ZKJTG,NO,1.6
2022-10-18 23:31,MO03,OOB2V3EK2,OO,1.4
2022-10-30 20:44,NO22,MOI8ZPOGK,MO,2.1
2022-11-12 10:10,NAO25,OOALO451D,OO,1.25
2022-08-29 08:23,EG13,NAO5JIIY86,NAO,0.8
2022-09-21 04:53,NO09,GE932KYVO,GE,10.5
2022-10-24 22:34,EG36,GEZ6PA0YE,GE,1.0
2022-12-15 03:29,EG26,OOSBWTGNY,OO,1.3
2022-12-23 11:07,NAO18,GES43QZ4L,GE,2.5
2022-07-16 19:40,AM28,MOZB733L8,MO,0.6
2022-07-15 23:27,AM08,AM7LT9ZSH,AM,2.0
2022-07-21 23:06,EG68,NAOIJMKMW5,NAO,0.3
2022-08-24 14:15,AM13,GEYCH56JJ,GE,4.5
2022-10-11 11:48,EG04,EGZ8FZSRW,EG,0.8
2022-12-07 06:01,NO34,OO7OWQUK4,OO,8.35
2022-09-12 08:16,EG06,GED5ZQHLX,GE,6.0
2022-12-10 16:58,EG18,OOIP5CP1L,OO,2.1
2022-07-05 11:50,MO07,GENZOMM9H,GE,11.1
2022-07-04 11:41,EG50,NO8ZAHWMX,NO,1.0
2022-07-21 07:05,EG50,NO3XC1QK0,NO,0.4
2022-12-05 22:48,OO19,KOCIDG3BA,KO,6.5
2022-11-26 08:34,AM16,OO2DJ8BNO,OO,6.4
2022-08-03 21:58,EG63,MOVJESBT8,MO,0.3
2022-11-29 13:51,NAO28,NAOJSQ49CN,NAO,2.5
2022-08-25 18:34,KO26,GEBPQD87R,GE,2.5
2022-11-03 11:38,AM23,MOFFL385S,MO,4.6
2022-12-19 22:43,EG65,KOO20GKCU,KO,0.5
2022-07-15 17:43,EG44,MOF32S9R9,MO,0.3
2022-11-16 16:37,EG69,NAO51M8JVZ,NAO,1.1
2022-08-24 00:01,MO12,MOFA6R0N4,MO,2.05
2022-10-14 07:04,OO04,NOGSZQCJU,NO,8.7
2022-07-25 09:48,EG24,KO1FJAT9K,KO,4.9
2022-09-29 04:41,NAO36,NO8AP7PGG,NO,10.0
2022-08-21 13:50,OO01,NAOYHXT3Z7,NAO,5.8
2022-12-04 18:44,NO15,MO6B2S6UA,MO,2.3
2022-12-09 22:58,EG15,NAOLY56UD7,NAO,4.2
2022-11-25 05:33,MO15,KO3ZY0VKK,KO,1.85
2022-10-22 22:29,EG58,GE1ZH1DG0,GE,0.8
2022-08-27 20:23,NAO26,NOAJB5VPA,NO,10.0
2022-12-28 20:50,MO09,NOABHXHCZ,NO,6.85
2022-07-07 09:47,NAO05,MOPA1KSKV,MO,1.25
2022-10-30 17:24,EG14,NO7M1FFI9,NO,0.8
2022-07-09 14:12,EG71,EGVHPN2LG,EG,0.5
2022-12-21 06:21,NO01,OOX2YQ16O,OO,2.7
2022-10-12 06:12,EG30,KOTA2B5ZB,KO,3.8
2022-11-08 18:02,EG41,AMX0UBYPI,AM,0.4
2022-07-23 20:35,OO25,NO39HFAJ3,NO,2.9
2022-07-07 10:43,NAO39,AM22Z075C,AM,6.25
2022-11-23 07:13,AM17,AML090OEL,AM,4.2
2022-11-25 10:19,EG54,GEAJW1UTC,GE,0.5
2022-07-08 14:06,MO01,NAOEQ289LB,NAO,0.9
2022-12-09 09:57,EG45,NAOGZSQEQ4,NAO,1.1
2022-09-06 20:32,NO12,OOIC8TZXV,OO,11.85
2022-12-03 04:41,AM25,EGTQV47X7,EG,1.6
2022-08-13 19:37,AM12,AMDYUNALN,AM,0.4
2022-11-25 15:02,EG59,NOCBQPFCI,NO,0.2
2022-07-24 12:30,GE02,GEZ8U3GAS,GE,74.5
2022-08-07 11:27,MO12,NAOZFDT3UX,NAO,1.4
2022-11-06 18:44,OO07,OO3UE4W6J,OO,6.9
2022-07-09 05:48,NAO34,KOQHCABNB,KO,6.25
2022-12-03 05:35,OO23,AMGWE70OI,AM,1.0
2022-08-18 07:56,MO04,NONEER4E5,NO,2.1
2022-12-30 13:17,EG67,EGMQG1ZJU,EG,0.3
2022-09-29 22:48,NAO10,GENJERIFI,GE,6.25
2022-12-04 08:09,NO25,KOWBHDRAX,KO,1.55
2022-11-16 09:19,OO13,KOZMFMT54,KO,2.5
2022-09-30 01:12,MO12,GEXMSDBNX,GE,7.25
2022-11-03 19:12,EG46,OOXOYVA8L,OO,1.1
2022-08-28 12:52,AM25,NOH3O8QPR,NO,1.1
2022-09-10 12:58,NAO05,NO9ZR0EBI,NO,6.25
2022-10-17 01:55,EG65,NAOZIJH56K,NAO,1.8
